Rank,Name,Team,Player_Type,Position,Salary_M,Dollar_Per_Score,Rostered_By,HR,R,RBI,SB,AVG,OBP,SLG,W,QS,SO,ERA,WHIP,IP,SV,HLD,Strategy_Score,FPTS,WAR,z_HR,z_R,z_RBI,z_QS,z_K,z_ERA,z_WHIP,Block_Type,Blocking_Franchise,Tier
537,Edward Cabrera,MIA,Pitcher,SP,,,,16.5972,68.9121,,,0.238443,,,8.3163,11.6504,149.599,4.02687,1.31069,142.261,0.0,0.0,-1.7401418815609722,614.3,2.01564,,,,1.2158989330217673,1.3771071045093108,0.09685189551818127,0.10576137386616832,,,Tier 4 - Depth
538,Willi Castro,,Batter,Batter,3.0,,Jake Levine & Johnny Drago,11.3921,55.3936,50.1544,12.8971,0.234342,0.311029,0.368627,,,121.745,,,,,,-1.741687293357988,493.5,1.09795,-1.058134949557675,-0.665101490060537,-0.9588855598221597,,,,,,,Tier 4 - Depth
539,Brooks Lee,MIN,Batter,Batter,1.5,,Nolan Chidester,13.0964,47.6248,50.8263,3.247,0.251849,0.30573,0.40556,,,72.3405,,,,,,-1.7432525287421716,444.9,1.58887,-0.8146099225971266,-1.1921689230403922,-0.9105384765321735,,,,,,,Tier 4 - Depth
540,Jordan Walker,STL,Batter,Batter,,,,13.0327,46.7582,49.898,8.2515,0.2445,0.308683,0.400535,,,114.582,,,,,,-1.755879598551279,457.6,0.753214,-0.8237119258931348,-1.2509626411719366,-0.9773350197947038,,,,,,,Tier 4 - Depth
541,Tanner Bibee,CLE,Pitcher,SP,3.9,,Jake Zuckman & Andrew Meyers,25.5123,88.8182,,,0.246656,,,10.3237,15.8009,171.217,4.07779,1.2664,182.086,0.0,0.0,-1.7590413668989753,722.0,2.33613,,,,1.898925982656824,1.8339148800147276,-0.01812035880769495,0.6048146166554924,Partial,Jake Zuckman & Andrew Meyers,Tier 4 - Depth
542,José Berríos,TOR,Pitcher,SP,,,,18.2911,63.3791,,,0.257324,,,6.8134,6.9491,107.027,4.33689,1.31079,122.303,0.0,0.6491,-1.7629804613804658,448.4000000000002,1.04295,,,,0.44222947911277044,0.4775224704628416,-0.6031421792286343,0.10463458849071276,,,Tier 4 - Depth
543,Andre Granillo,STL,Pitcher,RP,,,,6.23333,22.7745,,,0.242698,,,2.0574,0.0,40.7438,4.35879,1.37977,44.0,0.0,0.6791,-1.7639683637240302,168.20000000000002,-0.0472309,,,,-0.7013491910761157,-0.9231011369652555,-0.6525901833475781,-0.6726219634986222,,,Tier 4 - Depth
544,Daysbel Hernández,ATL,Pitcher,RP,,,,4.85333,20.7792,,,0.234819,,,2.1199,0.0,45.6437,4.13147,1.42315,42.0,0.0,0.6594,-1.766261683836204,177.10000000000002,0.0538234,,,,-0.7013491910761157,-0.8195618447458555,-0.1393244163923958,-1.1614214593713,,,Tier 4 - Depth
545,Mike Burrows,HOU,Pitcher,SP,,,,20.257,70.6475,,,0.246485,,,8.5672,9.6106,135.496,4.23392,1.30295,139.597,0.0,0.6631,-1.7671771558294531,553.6,1.62133,,,,0.880219237600592,1.0790980353098996,-0.37064624388033596,0.19297456192643708,,,Tier 4 - Depth
546,Max Lazar,PHI,Pitcher,RP,,,,6.09467,22.235,,,0.262239,,,1.991,0.0,33.2735,4.4274,1.36955,42.0,0.0,0.6501,-1.7734858726899867,150.2,-0.0762058,,,,-0.7013491910761157,-1.0809552920840506,-0.807504683922956,-0.5574644981270519,,,Tier 4 - Depth
547,Hunter Goodman,COL,Batter,Batter,1.5,,Jake Zuckman & Andrew Meyers,23.995,59.4672,70.4358,2.4368,0.254587,0.303769,0.487233,,,119.353,,,,,,-1.7844072982793413,589.4,1.63317,0.7426756837117585,-0.3887316652501752,0.5004782369296258,,,,,Partial,Jake Zuckman & Andrew Meyers,Tier 4 - Depth
548,Chad Green,,Pitcher,RP,,,,8.10556,26.7561,,,0.252727,,,2.3313,0.0,44.4104,4.5302,1.33411,50.0,0.0,0.0,-1.7890223206030391,172.60000000000002,-0.00568853,,,,-0.7013491910761157,-0.845622582535236,-1.0396167763169069,-0.15813176106555407,,,Tier 4 - Depth
549,Zach Eflin,BAL,Pitcher,SP,,,,23.1023,75.8575,,,0.269408,,,8.8402,11.3309,113.297,4.34704,1.26887,145.909,0.0,0.0,-1.7922127963286254,516.3000000000002,1.5116,,,,1.1633204142027334,0.6100132074606656,-0.6260598615029385,0.5769830178817372,,,Tier 4 - Depth
550,Jacob Misiorowski,MIL,Pitcher,SP,1.0,,Nick & Alex Gianaris,19.0119,71.1237,,,0.228282,,,8.8237,10.2959,162.275,4.03966,1.33115,147.252,0.0,0.6325,-1.822280879259488,617.8999999999999,1.58848,,,,0.9929956349298064,1.6449623807747684,0.0679733579528253,-0.12477891395206735,,,Tier 4 - Depth
551,David Peterson,NYM,Pitcher,SP,,,,18.5194,82.0153,,,0.249223,,,11.6361,17.1399,160.561,3.67625,1.34956,181.959,0.0,0.0,-1.8295061051234658,746.0999999999999,2.34455,,,,2.1192785231847946,1.6087440198155547,0.8885166993622164,-0.33222010157346016,,,Tier 4 - Depth
552,Cade Cavalli,WSN,Pitcher,SP,,,,16.8409,73.2237,,,0.25459,,,8.5437,13.3356,127.23,3.97533,1.32861,151.72,0.0,0.0,-1.8335294518166207,602.3,2.15709,,,,1.4932238779790008,0.9044300238228159,0.21322404767755998,-0.09615856541549299,,,Tier 4 - Depth
553,Mark Vientos,NYM,Batter,Batter,,,,24.7583,64.5727,73.8748,1.2397,0.248837,0.310528,0.457557,,,135.704,,,,,,-1.836278259211894,628.9,1.55723,0.8517425458129062,-0.042353488558967985,0.7479341372633986,,,,,,,Tier 4 - Depth
554,Salvador Perez,KCR,Batter,Batter,6.0,,Jake Levine & Johnny Drago,25.3974,68.5338,83.2852,0.4775,0.254321,0.301923,0.445271,,,116.861,,,,,,-1.853409439688031,657.4,1.43316,0.943062644815715,0.22638387226593493,1.4250667352572757,,,,,,,Tier 4 - Depth
555,Joey Wentz,ATL,Pitcher,RP,,,,8.21485,31.0516,,,0.249844,,,3.2692,1.6896,57.5147,4.34405,1.37353,60.0111,0.0,0.6594,-1.85643635618471,236.8,0.236968,,,,-0.42330016010071714,-0.568716942209784,-0.619308741305878,-0.6023105560701869,,,Tier 4 - Depth
556,Steven Matz,TBR,Pitcher,SP,,,,19.7622,70.6167,,,0.261739,,,7.7113,9.6048,113.182,4.27857,1.31211,137.556,0.0,0.6589,-1.8568868770362592,506.6,1.70103,,,,0.8792647605766469,0.6075831540707534,-0.4714614668899649,0.0897610215346953,,,Tier 4 - Depth
557,Tyler Mahle,SFG,Pitcher,SP,,,,19.7637,73.9047,,,0.254704,,,8.3833,12.1748,126.122,4.16922,1.30066,147.981,0.0,0.0,-1.8629989217152298,572.4000000000001,1.35086,,,,1.302196821186717,0.8810169876834875,-0.22456013125496013,0.21877794702437378,,,Tier 4 - Depth
558,Andrew Vaughn,MIL,Batter,Batter,,,,18.5091,57.9155,65.2538,0.7957,0.248275,0.309257,0.423628,,,103.445,,,,,,-1.9058798218419368,556.3,0.697638,-0.041196841901615044,-0.4940053929500568,0.12760342578405612,,,,,,,Tier 4 - Depth
559,Brandon Lowe,PIT,Batter,Batter,,,,22.2843,64.4361,63.7111,4.1935,0.242766,0.311261,0.442375,,,127.87,,,,,,-1.9093158803829926,580.6,1.81048,0.4982361697638562,-0.05162099594042316,0.016597256128658838,,,,,,,Tier 4 - Depth
560,J.T. Realmuto,,Batter,Batter,,,,11.9411,45.7929,48.7178,5.2152,0.246942,0.304817,0.397403,,,102.493,,,,,,-1.9493342130049958,434.8,1.6324,-0.9796891126737102,-1.3164525743733901,-1.0622572220552216,,,,,,,Tier 4 - Depth
561,Sean Newcomb,CHW,Pitcher,SP,,,,13.2315,52.3869,,,0.247827,,,5.4616,4.7256,95.54,4.15762,1.38372,104.827,0.0,0.6116,-1.9502245305039114,403.1,0.839287,,,,0.07631919243320215,0.23479183315917274,-0.19836849437003853,-0.7171299858291232,,,Tier 4 - Depth
562,Roki Sasaki,LAD,Pitcher,SP,23.0,,Tyler Hart,17.4729,68.3072,,,0.250336,,,8.3354,8.7221,127.676,4.20467,1.33868,135.1,0.0,0.7738,-1.9582850583069291,538.3,1.72904,,,,0.7340032314324801,0.9138544047958668,-0.30460267673516966,-0.20962585272388115,,,Tier 4 - Depth
563,Josh Simpson,MIA,Pitcher,RP,,,,4.61333,19.9996,,,0.245476,,,1.864,0.0,37.1212,4.15624,1.44114,40.0,0.0,0.6413,-1.9663295504556066,147.7,-0.064099,,,,-0.7013491910761157,-0.9996499318373954,-0.19525259274062723,-1.3641301484157804,,,Tier 4 - Depth
564,Wenceel Pérez,DET,Batter,Batter,,,,11.4304,45.5717,45.706,9.3488,0.240485,0.307055,0.395958,,,94.3088,,,,,,-1.9674918145233704,436.9,0.897792,-1.052662316492728,-1.3314596946719106,-1.2789736165377041,,,,,,,Tier 4 - Depth
565,Matt Wallner,MIN,Batter,Batter,,,,20.5773,57.2761,61.4742,4.7246,0.229985,0.329526,0.449949,,,138.119,,,,,,-1.9720645945853839,556.2,1.68465,0.25432534360551773,-0.53738492603719,-0.14436061053508564,,,,,,,Tier 4 - Depth
566,Yusei Kikuchi,LAA,Pitcher,SP,,,,26.3627,86.9228,,,0.243438,,,10.032,15.0256,181.773,4.09743,1.28426,177.726,0.0,0.0,-1.9736481387816565,728.4000000000001,2.53386,,,,1.771338734956051,2.0569726503096284,-0.06246550953354279,0.40357074859910647,,,Tier 4 - Depth
567,Victor Scott II,STL,Batter,Batter,1.5,,Nolan Chidester,6.5097,44.44,36.5336,25.9554,0.226843,0.298065,0.327875,,,91.0476,,,,,,-1.9810461677699596,368.7,1.0948,-1.755774210035397,-1.4082388901594125,-1.9389807407661144,,,,,,,Tier 4 - Depth
568,Ramón Laureano,SDP,Batter,Batter,,,,16.6522,51.3305,57.218,6.7684,0.243052,0.307333,0.425819,,,119.245,,,,,,-1.998840564729162,495.1,1.16073,-0.30652666796688655,-0.9407589515655891,-0.4506187678484343,,,,,,,Tier 4 - Depth
569,Gavin Sheets,SDP,Batter,Batter,,,,14.4931,50.3924,54.1047,2.2549,0.244162,0.31122,0.405575,,,92.6166,,,,,,-2.0134000421919156,469.7,0.510762,-0.6150374264662822,-1.0044035245856697,-0.6746386732014837,,,,,,,Tier 4 - Depth
570,José Soriano,LAA,Pitcher,SP,,,,14.9303,79.6929,,,0.249749,,,10.6713,16.4599,164.636,3.65198,1.37541,177.273,0.0,0.0,-2.014793420485859,766.5,3.01263,,,,2.007374320377461,1.6948524334146187,0.9433159258447182,-0.623494121128755,,,Tier 4 - Depth
571,Michael Kopech,,Pitcher,RP,,,,5.91356,23.4863,,,0.228956,,,2.197,0.0,50.7038,4.30021,1.4017,46.0,0.0,0.0,-2.033689249039215,183.6,0.103259,,,,-0.7013491910761157,-0.7126373824998126,-0.5203224170787295,-0.9197259963360549,,,Tier 4 - Depth
572,Landen Roupp,SFG,Pitcher,SP,,,,15.0515,65.2181,,,0.24933,,,7.6478,9.4843,121.945,4.09498,1.36366,131.902,0.0,0.6691,-2.0338192989920287,536.5000000000002,1.10571,,,,0.8594346775791709,0.7927532223820661,-0.056933655191467925,-0.4910968395127124,,,Tier 4 - Depth
573,Francisco Alvarez,NYM,Batter,Batter,8.5,,Ethan Gobetz,19.973,49.4571,55.6758,1.4512,0.241339,0.320199,0.458481,,,97.8215,,,,,,-2.0361724682385693,495.7,2.51323,0.16797776759644661,-1.067858134057668,-0.56158895961777,,,,,Partial,Ethan Gobetz,Tier 4 - Depth
574,Kumar Rocker,TEX,Pitcher,SP,,,,17.0585,66.7262,,,0.257211,,,7.8213,9.8593,112.149,4.25297,1.32389,130.549,0.0,0.0,-2.0572926151319235,502.7000000000001,1.59449,,,,0.9211465541273329,0.5857549353596286,-0.4136592337646235,-0.0429742956939838,,,Tier 4 - Depth
575,Hunter Dobbins,STL,Pitcher,SP,,,,13.5988,53.3264,,,0.262697,,,5.5329,5.8935,75.1251,4.33383,1.36256,102.332,0.0,0.6791,-2.0719662139360375,350.0000000000001,0.593037,,,,0.26851466075479785,-0.19659335770795291,-0.5962330060503697,-0.4787022003826987,,,Tier 4 - Depth
576,Cody Laweryson,LAA,Pitcher,RP,,,,6.51933,22.7488,,,0.257496,,,1.8772,0.0,34.6992,4.55255,1.37502,42.0,0.0,0.6594,-2.0875994148658155,135.90000000000003,0.00170345,,,,-0.7013491910761157,-1.0508289693188515,-1.0900808353150087,-0.6190996581644767,,,Tier 4 - Depth
577,Steven Wilson,TBR,Pitcher,RP,,,,9.36578,29.9893,,,0.24874,,,2.2925,0.0,48.9851,4.91275,1.41246,52.0,0.0,6.8527,-2.126246058142272,192.50000000000003,-0.214727,,,,-0.7013491910761157,-0.748955058684527,-1.903376318586418,-1.0409681027350883,,,Tier 4 - Depth
578,Josh Jung,TEX,Batter,Batter,,,,15.3287,46.578,53.3228,3.5863,0.252065,0.297589,0.422333,,,108.194,,,,,,-2.1283691240180618,450.6,1.54041,-0.495639719179869,-1.2631881523735338,-0.7309008914250887,,,,,,,Tier 4 - Depth
579,Tommy Kahnle,,Pitcher,RP,,,,7.252,31.8312,,,0.249716,,,3.0248,0.0,57.7895,4.19088,1.43089,63.0,0.0,0.0,-2.1374819174182353,241.50000000000003,0.0981661,,,,-0.7013491910761157,-0.5629101711528459,-0.27346623943835424,-1.2486346474315713,,,Tier 4 - Depth
580,Connor Norby,MIA,Batter,Batter,3.0,,Brian Frederick,13.3077,49.286,48.8799,8.5517,0.241014,0.302787,0.39562,,,121.171,,,,,,-2.1393104619700924,447.6,1.17142,-0.7844175631552653,-1.079466263727997,-1.0505931913939524,,,,,,,Tier 4 - Depth
581,Dustin May,STL,Pitcher,SP,,,,19.366,77.7963,,,0.248763,,,8.6677,11.1822,143.222,4.18962,1.33621,154.79,0.0,0.6791,-2.1476222326384202,615.3,1.50927,,,,1.1388495980888356,1.2423553613139167,-0.2706212857767158,-0.18179425395012344,,,Tier 4 - Depth
582,Chris Bassitt,,Pitcher,SP,5.0,,Brian Frederick,20.626,81.6813,,,0.25047,,,9.7513,13.3685,148.345,4.14525,1.31756,163.988,0.0,0.0,-2.1581681984717784,636.9000000000002,2.08985,,,,1.4986380666148262,1.3506089571097464,-0.1704382746918954,0.028351218572360736,,,Tier 4 - Depth
583,Duncan Davitt,CHW,Pitcher,RP,,,,7.15998,25.0171,,,0.26298,,,2.1878,1.9023,34.552,4.59122,1.36123,45.702,0.0,0.6116,-2.1596818892366096,152.50000000000006,0.176116,,,,-0.38829718372259964,-1.0539394376579392,-1.1773938179305146,-0.4637159548891374,,,Tier 4 - Depth
584,Cedric Mullins,TBR,Batter,Batter,7.0,,Nolan Chidester,12.9218,45.3959,44.8175,16.755,0.231682,0.304746,0.39167,,,92.6762,,,,,,-2.161553551651635,421.7,1.22147,-0.8395582707208794,-1.3433866917265214,-1.342906320069707,,,,,,,Tier 4 - Depth
585,Kyle Manzardo,CLE,Batter,Batter,1.5,,Nolan Chidester,20.7813,55.0295,62.3897,1.6479,0.236293,0.321722,0.451125,,,104.933,,,,,,-2.1664016285850836,536.4,1.42201,0.2834746163274282,-0.689803535723698,-0.07848510115574044,,,,,,,Tier 4 - Depth
586,Luke Jackson,,Pitcher,RP,,,,5.98578,26.643,,,0.250517,,,2.4791,0.0,47.6746,4.26022,1.42742,52.0,0.0,0.0,-2.200451514638731,199.0,0.0278391,,,,-0.7013491910761157,-0.7766471018800054,-0.43002900681769873,-1.2095351949032578,,,Tier 4 - Depth
587,Brandon Pfaadt,ARI,Pitcher,SP,,,,25.0416,90.9119,,,0.262978,,,10.3904,13.9099,152.375,4.33441,1.28051,175.799,0.0,0.0,-2.2195051988310093,676.1000000000001,1.88724,,,,1.5877335598499593,1.4357664802518884,-0.5975425878946163,0.4458252001786939,,,Tier 4 - Depth
588,Richard Fitts,STL,Pitcher,SP,,,,15.642,58.8477,,,0.264366,,,5.9936,6.0051,83.4013,4.42776,1.35437,111.024,0.0,0.6791,-2.2221098246252775,376.0000000000001,0.427063,,,,0.2868801152155307,-0.021709811050633705,-0.8083175278262824,-0.3864184781328786,,,Tier 4 - Depth
589,Anthony Volpe,NYY,Batter,Batter,5.1,,Jake Levine & Johnny Drago,13.7248,51.0189,48.9785,16.1882,0.233727,0.298599,0.402894,,,101.688,,,,,,-2.237798814417538,450.6,2.08783,-0.7248187315263006,-0.9618991807022025,-1.0434983522625452,,,,,,,Tier 4 - Depth
590,Colton Cowser,BAL,Batter,Batter,1.5,,Brian Frederick,17.2218,53.4962,53.704,10.5936,0.229876,0.313422,0.411452,,,137.183,,,,,,-2.253774653595076,490.2,1.66567,-0.22513732609237577,-0.7938289315361801,-0.7034713510914934,,,,,,,Tier 4 - Depth
591,Juan Burgos,ARI,Pitcher,RP,,,,5.85933,25.6555,,,0.262067,,,2.2142,0.0,38.2974,4.56305,1.45246,47.0,0.0,4.1864,-2.264025532576222,175.2,-0.118766,,,,-0.7013491910761157,-0.9747957683833538,-1.1137887824953234,-1.4916822529173643,,,Tier 4 - Depth
592,Hunter Barco,PIT,Pitcher,SP,,,,13.4794,57.5788,,,0.251644,,,6.2035,7.3437,100.218,4.18307,1.39156,114.34,0.0,0.6574,-2.26517541089474,437.49999999999994,1.22743,,,,0.5071668297418498,0.3336421788809942,-0.2558320425356619,-0.8054699592648477,,,Tier 4 - Depth
593,JP Sears,SDP,Pitcher,SP,,,,23.9887,72.0549,,,0.255144,,,7.2874,8.4465,112.491,4.64024,1.29011,131.887,0.0,0.6596,-2.2894418608240366,431.8000000000001,0.698207,,,,0.6886491162946845,0.5929817028322372,-1.2880760627666192,0.33765380413494717,,,Tier 4 - Depth
594,Sam Bachman,LAA,Pitcher,RP,,,,4.80889,20.8272,,,0.256455,,,1.8258,0.0,34.3776,4.32336,1.44125,40.0,0.0,0.6594,-2.2921439986795513,142.5,-0.0179845,,,,-0.7013491910761157,-1.0576246664509887,-0.5725927958619981,-1.3653696123287797,,,Tier 4 - Depth
595,Chad Patrick,MIL,Pitcher,SP,,,,23.5343,74.631,,,0.248288,,,8.0991,10.2889,127.965,4.45498,1.29802,141.394,0.0,0.0,-2.3005697786026875,492.00000000000006,1.28927,,,,0.9918436799009074,0.9199612346192115,-0.8697775585165868,0.24852508093640371,,,Tier 4 - Depth
596,Eli Morgan,,Pitcher,RP,,,,6.83222,23.558,,,0.254647,,,1.9805,0.0,37.3305,4.6353,1.36724,43.0,0.0,0.0,-2.3086497211748345,143.3,-0.174707,,,,-0.7013491910761157,-0.9952272346677551,-1.2769220380932127,-0.5314357559540251,,,Tier 4 - Depth
597,Grant Holman,ATH,Pitcher,RP,,,,5.54867,22.2808,,,0.255332,,,2.0142,0.0,36.5285,4.43433,1.41997,42.0,0.0,0.6389,-2.314686879474131,145.8,0.039591,,,,-0.7013491910761157,-1.0121742157000126,-0.8231519290619658,-1.1255896844318094,,,Tier 4 - Depth
598,Justin Verlander,,Pitcher,SP,,,,22.0033,75.3353,,,0.252288,,,8.2367,10.6474,121.166,4.43752,1.30424,143.292,0.0,0.0,-2.32303141261429,507.4,1.56396,,,,1.0508402338809502,0.7762922520277911,-0.830354629205319,0.17843903058305854,,,Tier 4 - Depth
599,Ryan Pepiot,TBR,Pitcher,SP,5.5,,JD Barnett,27.4173,88.4269,,,0.242387,,,9.9707,13.9999,179.126,4.2577,1.29493,174.756,0.0,0.0,-2.3288351415044306,681.5000000000001,2.08453,,,,1.6025444102215183,2.0010391605435616,-0.4243390994944218,0.2833427490379849,Partial,JD Barnett,Tier 4 - Depth
600,Rafael Montero,,Pitcher,RP,,,,6.94067,29.8261,,,0.244647,,,2.76,0.0,55.5366,4.28684,1.43148,58.0,0.0,0.0,-2.3289452396789345,222.1,0.00504326,,,,-0.7013491910761157,-0.6105159736061788,-0.49013429766912703,-1.2552826811467608,,,Tier 4 - Depth
601,Noah Cameron,KCR,Pitcher,SP,1.0,,Ross & Jack Kantor,19.1227,74.8644,,,0.258313,,,8.7552,12.147,121.902,4.20088,1.34466,148.366,0.0,0.0,-2.3538780837059052,547.5,1.73175,,,,1.2976219140719467,0.7918445937232295,-0.2960452367529404,-0.27700761817612995,,,Tier 4 - Depth
602,Sandy Alcantara,MIA,Pitcher,SP,,,,22.2239,93.34,,,0.258897,,,10.0485,16.2924,158.583,4.14847,1.31474,186.581,0.0,0.0,-2.3718500541727923,747.7999999999998,2.51171,,,,1.9798096821859485,1.566947101509064,-0.1777087118271918,0.06012656616021168,,,Tier 4 - Depth
603,Merrill Kelly,ARI,Pitcher,SP,,,,23.9219,92.1214,,,0.25559,,,10.9999,16.0579,169.22,4.14773,1.31314,185.122,0.0,0.0,-2.3836382607813045,742.1999999999999,2.48128,,,,1.9412191887178312,1.7917164746264251,-0.17603786602591348,0.07815513216750322,,,Tier 4 - Depth
604,Chase Shugart,PIT,Pitcher,RP,,,,5.39111,21.5797,,,0.260352,,,1.8147,0.0,32.1021,4.52692,1.41115,40.0,0.0,0.6574,-2.3913034312892645,144.9,0.00715866,,,,-0.7013491910761157,-1.1057080272226871,-1.0322108651977222,-1.0262072143166172,,,Tier 4 - Depth
605,Orlando Ribalta,WSN,Pitcher,RP,,,,7.10933,26.4298,,,0.246596,,,2.118,0.0,42.8509,4.64245,1.44877,48.0,0.0,4.2373,-2.397883700246606,173.50000000000003,-0.155536,,,,-0.7013491910761157,-0.8785762195923503,-1.2930660211731426,-1.4501038725630473,,,Tier 4 - Depth
606,Robbie Ray,SFG,Pitcher,SP,,,,25.791,89.8959,,,0.238781,,,10.0473,15.0126,187.191,4.20074,1.30887,179.798,0.0,0.0,-2.4551987949038496,724.0,1.58436,,,,1.7691993899023815,2.171459861323059,-0.29572913079053614,0.1262688676994611,,,Tier 4 - Depth
607,Trent Grisham,NYY,Batter,Batter,,,,20.5568,65.761,53.0307,5.3692,0.219959,0.326667,0.414524,,,120.345,,,,,,-2.4624784900370242,554.8,2.26003,0.251396127474149,0.03826568436477327,-0.7519191724624527,,,,,,,Tier 4 - Depth
608,Spencer Torkelson,DET,Batter,Batter,,,,23.7819,68.1783,73.0258,1.9633,0.228491,0.320093,0.425351,,,151.247,,,,,,-2.4881864011896893,653.8,1.18466,0.712226124804704,0.20226528607188413,0.686843686730287,,,,,,,Tier 4 - Depth
609,Eduarniel Núñez,ATH,Pitcher,RP,,,,6.1,26.69,,,0.245268,,,2.3903,0.0,47.1095,4.45407,1.4957,50.0,0.0,4.2592,-2.504985106066842,191.0,-0.00125719,,,,-0.7013491910761157,-0.7885881729290437,-0.8677228697609589,-1.9789042492644038,,,Tier 4 - Depth
610,Clay Holmes,NYM,Pitcher,SP,,,,16.4657,84.1105,,,0.254911,,,10.939,15.2952,146.245,3.9148,1.38918,175.582,0.0,0.0,-2.534123801763583,704.8000000000002,2.1427,,,,1.815705460069076,1.3062340691200445,0.3498947184227527,-0.7786524673290042,,,Tier 4 - Depth
611,Jake Burger,TEX,Batter,Batter,,,,23.6519,59.0299,69.4616,1.9246,0.246272,0.298081,0.454646,,,121.009,,,,,,-2.5352300121735256,566.9,1.27907,0.693650607874075,-0.41839990081320827,0.43037892372661296,,,,,,,Tier 4 - Depth
612,Jacob Lopez,ATH,Pitcher,SP,,,,20.4087,70.5598,,,0.241458,,,8.1638,10.5026,135.921,4.35968,1.3373,136.26,0.0,0.0,-2.55294138767624,516.2,1.59005,,,,1.0270112212831533,1.0880786674030531,-0.6545997141085764,-0.19407621454259086,,,Tier 4 - Depth
613,Zack Littell,,Pitcher,SP,,,,29.3857,95.7535,,,0.26786,,,9.7273,13.4593,134.637,4.54331,1.28248,177.378,0.0,0.0,-2.5593656582613367,594.0999999999999,1.73882,,,,1.513580568989688,1.060946593032207,-1.0692178417963303,0.42362752828221656,,,Tier 4 - Depth
614,Gavin Williams,CLE,Pitcher,SP,,,,22.5997,86.5602,,,0.240063,,,10.1913,15.0641,180.401,4.067,1.34882,177.33,0.0,0.0,-2.5632543957572285,714.1000000000001,1.99685,,,,1.7776744876149955,2.0279810568230237,0.006242379294744181,-0.323881889795086,,,Tier 4 - Depth
615,Parker Meadows,DET,Batter,Batter,1.5,,Ethan Gobetz,10.762,48.7219,43.423,11.6366,0.228143,0.304543,0.378753,,,108.227,,,,,,-2.566774339996518,428.9,1.26801,-1.1481690512345166,-1.1177371342541964,-1.4432486442963564,,,,,,,Tier 4 - Depth
616,Kendall Graveman,,Pitcher,RP,,,,5.26533,23.0503,,,0.253085,,,2.0741,0.0,38.7665,4.35948,1.44854,44.0,0.0,0.0,-2.5786908610629933,164.3,-0.0141888,,,,-0.7013491910761157,-0.9648832636424162,-0.6541481341622838,-1.4475122661994997,,,Tier 4 - Depth
617,Jon Gray,,Pitcher,SP,,,,18.6414,66.8749,,,0.257545,,,7.1616,9.364,107.684,4.45593,1.34038,125.956,0.0,0.0,-2.5854823177873962,443.50000000000006,1.4691,,,,0.8396375075825209,0.49140547113390537,-0.8719225632614734,-0.22878120410662578,,,Tier 4 - Depth
618,Brad Lord,WSN,Pitcher,SP,,,,19.7482,80.1669,,,0.261112,,,8.2602,10.2652,119.582,4.28978,1.37559,155.091,0.0,0.6621,-2.5933552894809764,548.2,1.26666,,,,0.9879434893030636,0.7428209079441301,-0.4967725228796169,-0.6255223348045761,,,Tier 4 - Depth
619,Slade Cecconi,CLE,Pitcher,SP,,,,25.586,84.2089,,,0.262009,,,8.4024,11.9722,131.461,4.49626,1.30715,157.398,0.0,0.0,-2.6026228569174576,533.6,1.18516,,,,1.268855951350297,0.9938348576725439,-0.9629836594312012,0.14564957615729834,,,Tier 4 - Depth
620,Austin Hays,,Batter,Batter,,,,11.9393,44.5594,48.7575,4.4151,0.241555,0.298381,0.402833,,,103.466,,,,,,-2.60341284052633,411.7,0.232824,-0.9799463121389036,-1.4001383017161788,-1.0594005779019062,,,,,,,Tier 4 - Depth
621,Blaze Alexander,ARI,Batter,Batter,,,,9.1386,41.8276,40.422,7.7385,0.229651,0.309708,0.361317,,,123.273,,,,,,-2.603796227335668,384.9,0.772045,-1.3801343911205428,-1.5854748805204173,-1.6591879164399024,,,,,,,Tier 4 - Depth
622,Mason Barnett,ATH,Pitcher,RP,,,,7.65489,28.9829,,,0.256592,,,2.7318,1.7478,44.2235,4.58349,1.40408,53.0362,0.0,0.6389,-2.6042259337931584,179.00000000000006,0.208887,,,,-0.41372247686044245,-0.8495719475663196,-1.15994025300634,-0.9465434882719009,,,Tier 4 - Depth
623,Trevor Rogers,BAL,Pitcher,SP,,,,22.4379,87.7782,,,0.257366,,,10.5515,14.9932,148.612,4.18121,1.34397,174.69,0.0,0.0,-2.607144376164637,669.8000000000001,2.24341,,,,1.7660068288222897,1.356250907154151,-0.25163234903514936,-0.2692327990854873,,,Tier 4 - Depth
624,Michael Wacha,KCR,Pitcher,SP,,,,24.0334,88.8718,,,0.259982,,,9.6528,13.567,135.061,4.39052,1.31792,170.047,0.0,0.0,-2.6171604322607465,612.4,2.15714,,,,1.53130421993432,1.0699060942263183,-0.7242333418267625,0.0242947912207212,,,Tier 4 - Depth
625,Zac Gallen,,Pitcher,SP,17.6,,Zack Semler,26.2749,96.5944,,,0.252149,,,10.89,16.2406,181.619,4.21687,1.31653,191.167,0.0,0.0,-2.622943365224035,756.6000000000001,2.34076,,,,1.9712852149720956,2.05371849185705,-0.3321490534589653,0.03995710793955531,,,Tier 4 - Depth
626,Quinn Priester,MIL,Pitcher,SP,,,,20.0088,84.9277,,,0.260805,,,9.7518,14.2104,137.707,4.1413,1.36381,169.088,0.0,0.0,-2.6296265874468836,638.4000000000001,1.87308,,,,1.6371853435905532,1.1258184530933424,-0.16151957075263443,-0.4927870175758945,,,Tier 4 - Depth
