Rank,Name,Team,Player_Type,Position,Salary_M,Dollar_Per_Score,Rostered_By,HR,R,RBI,SB,AVG,OBP,SLG,W,QS,SO,ERA,WHIP,IP,SV,HLD,Strategy_Score,FPTS,WAR,z_HR,z_R,z_RBI,z_QS,z_K,z_ERA,z_WHIP,Block_Type,Blocking_Franchise,Tier
271,Miles Mikolas,,Pitcher,SP,,,,24.3868,83.1635,,,0.274466,,,8.2865,10.2022,104.276,4.66806,1.32598,149.714,0.0,0.0,-2.249064697859267,479.7999999999999,1.19532,,,,-0.4895985806220633,-1.0666252550146826,-1.0593868572291252,-0.21231412287277687,,,Tier 4 - Depth
272,Brad Lord,WSN,Pitcher,SP,,,,19.7482,80.1669,,,0.261112,,,8.2602,10.2652,119.582,4.28978,1.37559,155.091,0.0,0.6621,-2.283205779805042,548.2,1.26666,,,,-0.472747047734249,-0.6254527321159793,-0.24527890089310111,-0.7595925854033013,,,Tier 4 - Depth
273,Patrick Corbin,,Pitcher,SP,,,,21.2725,77.1909,,,0.266001,,,7.9693,10.11,112.09,4.54777,1.37442,141.922,0.0,0.0,-2.2914159692163683,476.5,1.13892,,,,-0.5142606652610547,-0.8413984097297963,-0.800507069591237,-0.7466855948537997,,,Tier 4 - Depth
274,Bryson Stott,PHI,Batter,Batter,,,,12.5889,60.0268,56.5364,21.3173,0.256738,0.326572,0.394157,,,86.1825,,,,,,-2.3387260729721597,588.6,2.34178,-0.8871258829224672,-0.35076609328339414,-0.4996638221280216,,,,,,,Tier 4 - Depth
275,Troy Melton,DET,Pitcher,SP,,,,17.9766,64.8875,,,0.252665,,,7.0251,7.8124,110.546,4.21532,1.30605,128.71,0.0,0.6104,-2.380133362050369,491.3999999999999,1.22418,,,,-1.1288333948331448,-0.885901896947593,-0.08503125780126272,0.00754598110289982,,,Tier 4 - Depth
276,Griffin Canning,,Pitcher,SP,,,,19.2217,70.2764,,,0.259445,,,7.56,9.4762,112.008,4.46359,1.38676,131.656,0.0,0.0,-2.427045944053434,459.70000000000016,0.985754,,,,-0.6837924358054446,-0.8437619369006898,-0.6193407172480875,-0.8828157344955385,,,Tier 4 - Depth
277,Andrés Giménez,TOR,Batter,Batter,,,,11.9216,59.9728,55.0458,17.7116,0.253321,0.311288,0.384418,,,89.1284,,,,,,-2.470363291338926,535.9,2.17382,-0.9824754402133046,-0.3544296759964146,-0.6069210960557688,,,,,,,Tier 4 - Depth
278,Bo Naylor,CLE,Batter,Batter,,,,15.5443,46.2706,47.9467,4.2977,0.22042,0.307021,0.404864,,,98.9899,,,,,,-2.503536695744119,426.0,2.12447,-0.46483293879337934,-1.2840434361880235,-1.1177423179398893,,,,,,,Tier 4 - Depth
279,Brooks Lee,MIN,Batter,Batter,1.5,,Nolan Chidester,13.0964,47.6248,50.8263,3.247,0.251849,0.30573,0.40556,,,72.3405,,,,,,-2.548883665736071,444.9,1.58887,-0.8146099225971266,-1.1921689230403922,-0.9105384765321735,,,,,,,Tier 4 - Depth
280,Kutter Crawford,BOS,Pitcher,SP,,,,19.2648,62.3031,,,0.249788,,,6.6145,6.5159,115.387,4.38802,1.26389,120.238,0.0,0.6704,-2.586556782779369,464.49999999999994,1.0882,,,,-1.4756272422783985,-0.746367323358633,-0.4567042092108839,0.47263890551908255,,,Tier 4 - Depth
281,Tommy Edman,LAD,Batter,Batter,,,,12.6492,49.3532,51.9721,7.5882,0.250307,0.306639,0.401025,,,78.2853,,,,,,-2.6406399646572343,465.7,1.42315,-0.8785097008384908,-1.074907138574016,-0.8280915528327155,,,,,,,Tier 4 - Depth
282,Luis Gil,NYY,Pitcher,SP,,,,20.9751,71.3827,,,0.236469,,,7.8183,7.6616,139.469,4.39085,1.37252,137.092,0.0,0.6929,-2.641428769241421,502.5000000000002,1.00519,,,,-1.1691700799042934,-0.05223974617017271,-0.4627947387562768,-0.7257255247306794,,,Tier 4 - Depth
283,Daylen Lile,WSN,Batter,Batter,,,,10.5167,51.3843,53.6012,11.9211,0.270557,0.325545,0.429135,,,79.713,,,,,,-2.684641964282249,537.6,1.5311,-1.1832196227966962,-0.9371089376774316,-0.7108684044658209,,,,,,,Tier 4 - Depth
284,Jordan Beck,COL,Batter,Batter,,,,12.7759,50.4834,51.6845,13.3291,0.248324,0.311637,0.410024,,,121.628,,,,,,-2.7283486711344316,481.2,0.294532,-0.8604057162607162,-0.9982297092729872,-0.8487860328955223,,,,,,,Tier 4 - Depth
285,Kyle Freeland,COL,Pitcher,SP,,,,30.8047,111.943,,,0.286776,,,8.704,11.8249,137.05,5.13893,1.43541,183.97,0.0,0.0,-2.7412728061747753,527.3000000000002,1.67493,,,,-0.05555124066879433,-0.12196379771152617,-2.0727605840979653,-1.4195038458059592,,,Tier 4 - Depth
286,Sean Burke,CHW,Pitcher,SP,,,,25.0709,86.2406,,,0.252702,,,7.6575,9.9083,135.127,4.8303,1.43251,150.928,0.0,0.0,-2.746855721675299,470.5000000000001,0.94319,,,,-0.5682123189669609,-0.1773913922191838,-1.4085485227571926,-1.387512159828564,,,Tier 4 - Depth
287,Spencer Horwitz,PIT,Batter,Batter,,,,10.7945,57.2202,43.1968,2.4495,0.264234,0.359076,0.415215,,,80.8684,,,,,,-2.7501125206633006,539.3,1.47685,-1.1435251720018595,-0.5411774125864093,-1.4595250399507613,,,,,,,Tier 4 - Depth
288,JP Sears,SDP,Pitcher,SP,,,,23.9887,72.0549,,,0.255144,,,7.2874,8.4465,112.491,4.64024,1.29011,131.887,0.0,0.6596,-2.800133569355465,431.8000000000001,0.698207,,,,-0.9592213788940507,-0.8298401853940862,-0.9995145844542821,0.1833899378200223,,,Tier 4 - Depth
289,Connor Norby,MIA,Batter,Batter,3.0,,Brian Frederick,13.3077,49.286,48.8799,8.5517,0.241014,0.302787,0.39562,,,121.171,,,,,,-2.8263259722816283,447.6,1.17142,-0.7844175631552653,-1.079466263727997,-1.0505931913939524,,,,,,,Tier 4 - Depth
290,Jonathan India,KCR,Batter,Batter,5.1,,Tyler Hart,10.8023,57.1799,47.3696,5.5575,0.247482,0.338979,0.382574,,,95.0518,,,,,,-2.837756885536837,536.7,1.26055,-1.1424106409860215,-0.543911530796311,-1.1592679940325386,,,,,,,Tier 4 - Depth
291,Gabriel Moreno,ARI,Batter,Batter,,,,10.293,47.9653,49.8922,3.923,0.280021,0.353624,0.426985,,,68.8534,,,,,,-2.858908375962298,492.2,3.40823,-1.2151838007765559,-1.1690679987110697,-0.977752363273022,,,,,,,Tier 4 - Depth
292,Chris Paddack,,Pitcher,SP,,,,20.6711,68.2034,,,0.267207,,,6.8844,8.5378,94.6199,4.64516,1.3231,123.779,0.0,0.0,-2.8799126291232335,398.1,1.06004,,,,-0.9348000304391708,-1.3449478734886255,-1.0101030669148212,-0.1805430692124684,,,Tier 4 - Depth
293,Jordan Walker,STL,Batter,Batter,,,,13.0327,46.7582,49.898,8.2515,0.2445,0.308683,0.400535,,,114.582,,,,,,-2.8894377398021396,457.6,0.753214,-0.8237119258931348,-1.2509626411719366,-0.9773350197947038,,,,,,,Tier 4 - Depth
294,Anthony Volpe,NYY,Batter,Batter,5.1,,Jake Levine & Johnny Drago,13.7248,51.0189,48.9785,16.1882,0.233727,0.298599,0.402894,,,101.688,,,,,,-2.898463771039784,450.6,2.08783,-0.7248187315263006,-0.9618991807022025,-1.0434983522625452,,,,,,,Tier 4 - Depth
295,Matt McLain,CIN,Batter,Batter,11.5,,Jake Zuckman & Andrew Meyers,13.3823,50.741,47.9342,11.5333,0.235506,0.317249,0.391774,,,119.812,,,,,,-2.937852918465369,460.1,1.5054,-0.7737580742089196,-0.9807530628493942,-1.118641765091437,,,,,,,Tier 4 - Depth
296,Ernie Clement,TOR,Batter,Batter,,,,9.3671,50.7023,52.1865,6.7745,0.275918,0.31294,0.405686,,,46.2136,,,,,,-2.95771534402972,488.9,1.75974,-1.3474843479001677,-0.983378630460392,-0.8126642352893708,,,,,,,Tier 4 - Depth
297,Tomoyuki Sugano,,Pitcher,SP,,,,22.0962,80.1436,,,0.279511,,,7.7466,9.7641,93.933,4.70529,1.35783,142.556,0.0,0.0,-2.9797436856454,440.0,1.1697,,,,-0.6067836053546246,-1.3647467370701698,-1.1395106787750444,-0.5636710878313989,,,Tier 4 - Depth
298,José Berríos,TOR,Pitcher,SP,,,,18.2911,63.3791,,,0.257324,,,6.8134,6.9491,107.027,4.33689,1.31079,122.303,0.0,0.6491,-2.9921448729465427,448.4000000000002,1.04295,,,,-1.3597528923260007,-0.9873318007814189,-0.3466657725833574,-0.04474387804635758,,,Tier 4 - Depth
299,Nathaniel Lowe,,Batter,Batter,,,,12.0753,45.8778,46.7371,1.0191,0.244784,0.33303,0.39651,,,98.4987,,,,,,-3.0377317564228274,441.1,0.736516,-0.9605134636576299,-1.3106926082190307,-1.2047800199008467,,,,,,,Tier 4 - Depth
300,Jung Hoo Lee,SFG,Batter,Batter,7.1,,Jake Levine & Johnny Drago,8.5712,59.5818,45.7309,8.7632,0.273459,0.334528,0.411085,,,55.3137,,,,,,-3.0422096260942695,555.8,2.35679,-1.4612093780931505,-0.38095672860365415,-1.2771819178118216,,,,,,,Tier 4 - Depth
301,Willi Castro,,Batter,Batter,3.0,,Jake Levine & Johnny Drago,11.3921,55.3936,50.1544,12.8971,0.234342,0.311029,0.368627,,,121.745,,,,,,-3.0475090166633567,493.5,1.09795,-1.058134949557675,-0.665101490060537,-0.9588855598221597,,,,,,,Tier 4 - Depth
302,Luke Keaschall,MIN,Batter,Batter,1.0,,Tyler Hart,9.8512,62.1762,48.227,19.8896,0.267196,0.350554,0.400851,,,79.8788,,,,,,-3.048623469346053,564.7,2.59241,-1.2783119806223402,-0.20494193248032277,-1.0975731150135863,,,,,,,Tier 4 - Depth
303,Jose Quintana,,Pitcher,SP,,,,19.3528,80.2429,,,0.268535,,,7.9309,10.4914,106.715,4.60483,1.44818,145.267,0.0,0.0,-3.0780250605237276,467.69999999999993,1.14834,,,,-0.4122420201275259,-0.9963247334316472,-0.9233076405665291,-1.560377580265035,,,Tier 4 - Depth
304,Austin Hays,,Batter,Batter,,,,11.9393,44.5594,48.7575,4.4151,0.241555,0.298381,0.402833,,,103.466,,,,,,-3.0783759582233636,411.7,0.232824,-0.9799463121389036,-1.4001383017161788,-1.0594005779019062,,,,,,,Tier 4 - Depth
305,J.T. Realmuto,,Batter,Batter,,,,11.9411,45.7929,48.7178,5.2152,0.246942,0.304817,0.397403,,,102.493,,,,,,-3.0836900373505913,434.8,1.6324,-0.9796891126737102,-1.3164525743733901,-1.0622572220552216,,,,,,,Tier 4 - Depth
306,Ian Seymour,TBR,Pitcher,SP,,,,17.6126,56.5264,,,0.251713,,,5.9236,6.8755,99.4899,4.34781,1.2945,109.319,0.0,0.6589,-3.0921810829556753,386.4,0.800822,,,,-1.3794397624933517,-1.2045774183392273,-0.370167038532361,0.13496114421976155,,,Tier 4 - Depth
307,Marcelo Mayer,BOS,Batter,Batter,1.0,,Jake Zuckman & Andrew Meyers,11.8951,44.3794,47.7786,5.0138,0.251025,0.309183,0.414639,,,93.2076,,,,,,-3.0932734556855137,443.3,1.42135,-0.9862619878953175,-1.412350244092913,-1.1298380832339014,,,,,,,Tier 4 - Depth
308,Cody Bradford,TEX,Pitcher,SP,5.0,,Zack Semler,17.318,54.5688,,,0.254952,,,5.9063,6.9395,90.3226,4.36852,1.26625,105.383,0.0,0.6629,-3.1032108127027382,383.2999999999999,0.933293,,,,-1.3623207449565247,-1.4688111089944795,-0.4147376628733763,0.44660429210299485,,,Tier 4 - Depth
309,Martín Pérez,,Pitcher,SP,,,,18.1478,72.9107,,,0.265278,,,7.4968,9.6944,103.263,4.53048,1.43433,134.097,0.0,0.0,-3.1305201514141423,441.99999999999994,1.17504,,,,-0.6254272853908251,-1.0958234626258405,-0.7632967318386465,-1.407589700683344,,,Tier 4 - Depth
310,Ha-Seong Kim,ATL,Batter,Batter,5.1,,Tyler Hart,10.9039,57.13,49.4536,17.8398,0.245128,0.332278,0.37702,,,86.8896,,,,,,-3.1915321962212446,517.1,1.95328,-1.127893160061776,-0.5472969525996392,-1.009312164926524,,,,,,,Tier 4 - Depth
311,Jakob Marsee,MIA,Batter,Batter,,,,12.1604,69.1778,45.5453,32.89,0.231767,0.330389,0.371865,,,120.512,,,,,,-3.2123811162647318,580.2,2.10824,-0.9483536444976567,0.2700754883249183,-1.2905369091180003,,,,,,,Tier 4 - Depth
312,Otto Lopez,MIA,Batter,Batter,,,,9.9737,50.7057,51.6166,13.7046,0.270217,0.326379,0.395709,,,73.0891,,,,,,-3.2406066414096037,520.2,2.16388,-1.2608081281300167,-0.9831479604377205,-0.8536718298227289,,,,,,,Tier 4 - Depth
313,Joey Ortiz,MIL,Batter,Batter,1.5,,Brian Frederick,9.9347,53.311,49.5903,11.9987,0.249414,0.312755,0.382203,,,81.4641,,,,,,-3.2716732255784384,481.3,1.99318,-1.2663807832092053,-0.8063936633593535,-0.9994758108771996,,,,,,,Tier 4 - Depth
314,J.P. Crawford,SEA,Batter,Batter,,,,9.8851,54.6905,46.5844,4.5659,0.241185,0.336569,0.359713,,,99.0134,,,,,,-3.2861079586979325,511.3,2.05337,-1.2734680573611992,-0.7128026938665476,-1.215767666304152,,,,,,,Tier 4 - Depth
315,Harrison Bader,,Batter,Batter,,,,12.3407,47.878,47.3029,12.0295,0.245484,0.303527,0.390913,,,104.114,,,,,,-3.3078713512800566,428.9,1.21504,-0.9225908314007917,-1.1749907907637858,-1.1640674440331964,,,,,,,Tier 4 - Depth
316,Austin Gomber,,Pitcher,SP,,,,22.6726,75.1671,,,0.270724,,,7.1968,8.8209,94.9859,4.77599,1.3612,132.761,0.0,0.0,-3.356187509812216,394.30000000000007,0.980036,,,,-0.8590751263036127,-1.3343984717258577,-1.291666310880779,-0.6008476332603001,,,Tier 4 - Depth
317,Brady House,WSN,Batter,Batter,1.0,,Steve Cornish,12.5954,41.4218,47.1649,4.8855,0.244037,0.28271,0.389695,,,113.393,,,,,,-3.372461013574217,397.2,0.845302,-0.8861971070759359,-1.6130060261675216,-1.1739973405862816,,,,,,,Tier 4 - Depth
318,Brandon Marsh,PHI,Batter,Batter,,,,10.9834,46.9654,46.3305,8.5346,0.251727,0.328622,0.404764,,,116.252,,,,,,-3.3814805564116104,457.0,1.31023,-1.1165335170157376,-1.236905338613829,-1.2340372368463866,,,,,,,Tier 4 - Depth
319,Caleb Durbin,MIL,Batter,Batter,1.0,,Zack Semler,10.0704,51.686,50.2559,18.5107,0.257635,0.331376,0.395165,,,55.1641,,,,,,-3.4455625004095807,521.5,2.15133,-1.246990801305464,-0.9166403653715388,-0.9515820489515936,,,,,,,Tier 4 - Depth
320,Simeon Woods Richardson,MIN,Pitcher,SP,,,,19.3742,69.6853,,,0.253249,,,7.2051,7.3261,117.123,4.54451,1.36761,129.353,0.0,0.6546,-3.493809813479789,470.09999999999985,1.21029,,,,-1.2589111796481287,-0.6963297237406956,-0.7934911238958381,-0.6715602908861954,,,Tier 4 - Depth
321,Germán Márquez,,Pitcher,SP,,,,21.8449,79.2818,,,0.269853,,,7.5558,8.8562,104.554,4.80646,1.40176,138.747,0.0,0.0,-3.508951972732511,427.60000000000014,0.923364,,,,-0.8496329181934567,-1.0586123214353125,-1.3572417296963626,-1.0482899723096442,,,Tier 4 - Depth
322,Hunter Barco,PIT,Pitcher,SP,,,,13.4794,57.5788,,,0.251644,,,6.2035,7.3437,100.218,4.18307,1.39156,114.34,0.0,0.6574,-3.5195076651765573,437.49999999999994,1.22743,,,,-1.2542034498255015,-1.1835910264718195,-0.015625046550768115,-0.9357674905960518,,,Tier 4 - Depth
323,Wenceel Pérez,DET,Batter,Batter,,,,11.4304,45.5717,45.706,9.3488,0.240485,0.307055,0.395958,,,94.3088,,,,,,-3.529046242779728,436.9,0.897792,-1.052662316492728,-1.3314596946719106,-1.2789736165377041,,,,,,,Tier 4 - Depth
324,Lance McCullers Jr.,HOU,Pitcher,SP,,,,15.9996,65.7435,,,0.250804,,,7.4272,7.7378,116.866,4.37996,1.41485,124.997,0.0,0.6631,-3.5324460607628945,465.6,1.28014,,,,-1.1487877496495087,-0.7037373637763005,-0.43935803672471313,-1.1926938238420888,,,Tier 4 - Depth
325,Colin Rea,CHC,Pitcher,SP,,,,20.9572,73.2038,,,0.263467,,,7.2851,8.0303,106.24,4.58141,1.34674,134.054,0.0,0.7242,-3.536649850754081,447.2999999999999,0.830841,,,,-1.070548489813229,-1.0100158969215784,-0.8729047423498919,-0.441330468007502,,,Tier 4 - Depth
326,Kyle Teel,CHW,Batter,Batter,1.0,,Ross & Jack Kantor,11.1218,49.2986,41.2426,5.1845,0.248309,0.337235,0.389222,,,102.169,,,,,,-3.5537093532019814,446.2,1.81838,-1.0967577359142062,-1.0786114277616257,-1.6001410098351057,,,,,,,Tier 4 - Depth
327,Chase Meidroth,CHW,Batter,Batter,,,,8.7268,63.0797,40.7975,12.5873,0.261106,0.356173,0.369852,,,74.3591,,,,,,-3.596520344455259,557.5,2.66358,-1.438975913213105,-0.1436447661615477,-1.6321685240074124,,,,,,,Tier 4 - Depth
328,Tyler Anderson,,Pitcher,SP,,,,23.2719,83.0459,,,0.261237,,,7.574,9.4706,109.552,4.88206,1.43478,143.851,0.0,0.0,-3.6365275492746427,423.70000000000016,0.710813,,,,-0.6852903498399173,-0.9145524580191539,-1.519942801651008,-1.4125539278177655,,,Tier 4 - Depth
329,Cedric Mullins,TBR,Batter,Batter,7.0,,Nolan Chidester,12.9218,45.3959,44.8175,16.755,0.231682,0.304746,0.39167,,,92.6762,,,,,,-3.69176870593252,421.7,1.22147,-0.8395582707208794,-1.3433866917265214,-1.342906320069707,,,,,,,Tier 4 - Depth
330,Luis Morales,ATH,Pitcher,SP,,,,18.0485,66.0411,,,0.256827,,,6.624,8.2969,99.9287,4.70438,1.41244,118.05,0.0,0.0,-3.6970442807545165,383.00000000000006,0.985706,,,,-0.9992370823863838,-1.1919296656247396,-1.1375522399459603,-1.1661076296332886,,,Tier 4 - Depth
331,Jacob Latz,TEX,Pitcher,SP,,,,18.1696,69.0782,,,0.244551,,,7.152,7.8867,120.57,4.44177,1.43756,130.404,0.0,0.6629,-3.7031726975810755,459.8,0.921457,,,,-1.1089592854114847,-0.5969751120569228,-0.572381227961707,-1.4432218198926465,,,Tier 4 - Depth
332,Joe Boyle,TBR,Pitcher,SP,,,Nick & Alex Gianaris,12.8351,53.4014,,,0.236024,,,6.0216,6.9499,111.879,4.24478,1.42256,104.824,0.0,0.6589,-3.7036724703628403,420.3,1.00424,,,,-1.35953890460679,-0.847480168669534,-0.14843302472962142,-1.2777475820785409,,,Tier 4 - Depth
333,Kyle Leahy,STL,Pitcher,SP,,,,16.8149,68.9789,,,0.261183,,,7.0457,7.5373,103.743,4.33711,1.39649,132.4,0.0,0.6791,-3.706680837067675,464.10000000000014,0.69848,,,,-1.2024184217765996,-1.0819881816254895,-0.34713924131126705,-0.9901533567576226,,,Tier 4 - Depth
334,Parker Meadows,DET,Batter,Batter,1.5,,Ethan Gobetz,10.762,48.7219,43.423,11.6366,0.228143,0.304543,0.378753,,,108.227,,,,,,-3.813800824221445,428.9,1.26801,-1.1481690512345166,-1.1177371342541964,-1.4432486442963564,,,,,,,Tier 4 - Depth
335,Marcus Stroman,,Pitcher,SP,,,,17.617,78.4696,,,0.273028,,,7.704,9.4465,98.9504,4.66047,1.46919,139.817,0.0,0.0,-3.840157473849456,440.4,0.987539,,,,-0.6917367298811284,-1.2201276977135807,-1.0430521861162192,-1.7921518293633272,,,Tier 4 - Depth
336,Sal Frelick,MIL,Batter,Batter,,,,8.1369,50.5348,46.268,13.3886,0.270838,0.337357,0.389421,,,67.0067,,,,,,-3.8932207614074907,512.6,1.68,-1.5232658935006291,-0.9947425212831867,-1.2385344726041245,,,,,,,Tier 4 - Depth
337,Ke'Bryan Hayes,CIN,Batter,Batter,,,,9.0619,47.913,45.5766,9.7878,0.25052,0.306221,0.369757,,,91.6576,,,,,,-3.9582583225184065,430.2,1.2672,-1.3910939461096141,-1.1726162464127543,-1.288284693450525,,,,,,,Tier 4 - Depth
338,Andrew Painter,PHI,Pitcher,SP,,,Jake Zuckman & Andrew Meyers,21.0412,75.9304,,,0.263016,,,7.2317,8.5089,106.001,4.67647,1.4017,136.042,0.0,0.6501,-3.9895008104905676,435.5000000000001,0.755004,,,,-0.9425303367956442,-1.0169047139196699,-1.07748627541879,-1.0476280753583884,,,Tier 4 - Depth
339,Logan Allen,CLE,Pitcher,SP,,,,17.4216,65.5495,,,0.260808,,,6.6698,8.2628,99.3002,4.45211,1.41771,122.88,0.0,0.6864,-4.0204343092573955,416.5,0.927414,,,,-1.0083583089177246,-1.2100452366845746,-0.5946342581734937,-1.2242442451853126,,,Tier 4 - Depth
340,Tyler Wells,BAL,Pitcher,SP,,,,18.3168,54.4441,,,0.255693,,,5.5328,4.4075,91.1523,4.53214,1.27191,101.886,0.0,0.6665,-4.094211811539848,361.6000000000001,0.592524,,,,-2.039591876257244,-1.4448962493153303,-0.7668692686037887,0.38416534636780525,,,Tier 4 - Depth
341,Xavier Edwards,MIA,Batter,Batter,9.3,,JD Barnett,4.6292,67.4048,45.2465,25.4598,0.285351,0.351209,0.374704,,,77.3102,,,,,,-4.105116666569121,615.7,2.71838,-2.0244762068665363,0.14978785591408406,-1.312037293828594,,,,,,,Tier 4 - Depth
342,Josh Smith,TEX,Batter,Batter,,,,8.8766,47.7545,41.1601,7.4298,0.244946,0.330418,0.373511,,,79.4279,,,,,,-4.163452288878216,433.2,1.47038,-1.4175712021653493,-1.183369540116712,-1.60607736103532,,,,,,,Tier 4 - Depth
343,Sean Newcomb,CHW,Pitcher,SP,,,,13.2315,52.3869,,,0.247827,,,5.4616,4.7256,95.54,4.15762,1.38372,104.827,0.0,0.6116,-4.182394970111215,403.1,0.839287,,,,-1.9545050094062333,-1.3184273692210768,0.03914667674613368,-0.8492796222985469,,,Tier 4 - Depth
344,Randy Vásquez,SDP,Pitcher,SP,,,,23.2642,86.2406,,,0.26911,,,7.8102,8.8666,100.494,4.94856,1.43883,146.726,0.0,0.0,-4.183299013267059,410.7,0.562231,,,,-0.8468510778437222,-1.1756357398966175,-1.6630594853148162,-1.4572319720275755,,,Tier 4 - Depth
345,Jared Triolo,PIT,Batter,Batter,,,,8.5175,48.1461,43.9916,11.8743,0.241468,0.328416,0.36046,,,107.341,,,,,,-4.272620013643579,470.3,1.40086,-1.468882495471418,-1.1568017810348834,-1.4023345922667596,,,,,,,Tier 4 - Depth
346,José Urquidy,,Pitcher,SP,,,,21.4564,70.1355,,,0.267604,,,6.0426,7.7127,87.1143,5.00656,1.37089,118.762,0.0,0.0,-4.339302853579787,343.09999999999997,0.252277,,,,-1.1555016143397332,-1.561285550730786,-1.7878830590366361,-0.7077439908882128,,,Tier 4 - Depth
347,Richard Fitts,STL,Pitcher,SP,,,,15.642,58.8477,,,0.264366,,,5.9936,6.0051,83.4013,4.42776,1.35437,111.024,0.0,0.6791,-4.428559127332655,376.0000000000001,0.427063,,,,-1.6122584009941994,-1.6683072139689203,-0.5422298785161439,-0.5255016969756113,,,Tier 4 - Depth
348,Alek Manoah,LAA,Pitcher,SP,,,,16.7442,61.5478,,,0.257814,,,5.4189,7.2416,91.6587,4.81023,1.42097,107.795,0.0,0.0,-4.451376321092973,337.70000000000005,0.657443,,,,-1.2815136324897207,-1.4303000278599598,-1.3653552619882794,-1.2602073128702458,,,Tier 4 - Depth
349,Patrick Bailey,SFG,Batter,Batter,,,,8.7277,41.5822,41.3049,2.0212,0.22618,0.29048,0.347254,,,112.555,,,,,,-4.501415900852776,359.1,3.36458,-1.4388473134805084,-1.602123828627365,-1.5956581652317925,,,,,,,Tier 4 - Depth
350,Luis Medina,ATH,Pitcher,SP,,,,16.0228,61.8479,,,0.254151,,,6.3043,6.3311,102.24,4.54191,1.4111,114.177,0.0,0.6389,-4.509688705033483,398.99999999999994,0.803215,,,,-1.5250584054159866,-1.1253099052578397,-0.7878955843841701,-1.1513252643885628,,,Tier 4 - Depth
351,Walker Buehler,,Pitcher,SP,,,,19.2495,76.2183,,,0.265991,,,6.9199,8.0334,102.904,4.91251,1.46588,130.162,0.0,0.0,-4.52030576792289,395.49999999999994,0.695556,,,,-1.0697192874012889,-1.1061710998740202,-1.585475177854963,-1.7556371808856817,,,Tier 4 - Depth
352,Brayan Rocchio,CLE,Batter,Batter,1.5,,Ethan Gobetz,8.4824,44.3452,40.1443,10.4482,0.242317,0.315609,0.37656,,,74.2596,,,,,,-4.561091665786868,401.5,1.713,-1.4738978850426878,-1.4146705131444925,-1.6791700343586833,,,,,,,Tier 4 - Depth
353,Hunter Dobbins,STL,Pitcher,SP,,,,13.5988,53.3264,,,0.262697,,,5.5329,5.8935,75.1251,4.33383,1.36256,102.332,0.0,0.6791,-4.583664021983502,350.0000000000001,0.593037,,,,-1.6421096878240413,-1.9068562819170616,-0.34008025300423966,-0.6158506308221128,,,Tier 4 - Depth
354,Blaze Alexander,ARI,Batter,Batter,,,,9.1386,41.8276,40.422,7.7385,0.229651,0.309708,0.361317,,,123.273,,,,,,-4.596895846244305,384.9,0.772045,-1.3801343911205428,-1.5854748805204173,-1.6591879164399024,,,,,,,Tier 4 - Depth
355,Mick Abel,MIN,Pitcher,SP,,,Nolan Chidester,14.2609,58.5593,,,0.25176,,,5.846,4.7939,101.505,4.42189,1.41485,110.74,0.0,0.6546,-4.782074776555006,417.4,0.568371,,,,-1.9362358078786508,-1.1464951792896276,-0.5295968720032637,-1.1926938238420888,,,Tier 4 - Depth
356,Josiah Gray,WSN,Pitcher,SP,,,,21.5027,71.0744,,,0.258134,,,5.5172,7.3618,99.2307,5.10984,1.4327,118.075,0.0,0.0,-4.842158822252796,323.6,0.245389,,,,-1.2493619776783675,-1.2120484700794172,-2.010155105484729,-1.3896081668408775,,,Tier 4 - Depth
357,Tanner Gordon,COL,Pitcher,SP,,,,29.1386,95.2913,,,0.289695,,,6.5432,8.4394,101.113,5.47064,1.43179,147.828,0.0,0.0,-5.11824828897738,362.5,0.915349,,,,-0.9611205199020427,-1.1577939921065812,-2.7866438192576966,-1.3795693964134863,,,Tier 4 - Depth
358,Jonathan Cannon,CHW,Pitcher,SP,,,,18.019,63.1775,,,0.265951,,,5.3757,5.5202,82.7797,4.81815,1.4096,110.321,0.0,0.6116,-5.666504573282748,326.40000000000003,0.540451,,,,-1.741961707300565,-1.6862239028643753,-1.3824001361930527,-1.1347778406071516,,,Tier 4 - Depth
359,Taijuan Walker,PHI,Pitcher,SP,,,,19.9118,69.6597,,,0.269821,,,6.2617,5.2945,87.3754,4.81321,1.42222,121.496,0.0,0.6501,-5.74899385907841,345.80000000000007,0.370911,,,,-1.8023329925827818,-1.5537597343366365,-1.371768611120883,-1.2739968326880877,,,Tier 4 - Depth
360,Chase Dollander,COL,Pitcher,SP,1.0,,Zack Semler,21.9393,85.184,,,0.273012,,,6.1492,7.15,111.302,5.41903,1.52844,133.055,0.0,0.0,-5.9629359693607205,360.20000000000005,0.708075,,,,-1.3060152263393043,-0.8641113293720396,-2.675572359951092,-2.4457750687290494,,,Tier 4 - Depth
361,Victor Scott II,STL,Batter,Batter,1.5,,Nolan Chidester,6.5097,44.44,36.5336,25.9554,0.226843,0.298065,0.327875,,,91.0476,,,,,,-6.0106641516962,368.7,1.0948,-1.755774210035397,-1.4082388901594125,-1.9389807407661144,,,,,,,Tier 4 - Depth
362,Ryan Feltner,COL,Pitcher,SP,,,,17.6851,70.871,,,0.276232,,,5.4832,6.2471,94.6093,5.18431,1.49168,115.254,0.0,0.6096,-6.517997639829489,343.40000000000003,0.916731,,,,-1.5475271159330721,-1.3452534026107164,-2.1704242698823806,-2.0402528699259435,,,Tier 4 - Depth
